ProductID,ProductName,Category,Brand,UnitPrice,ReorderLevel
1009,Electronic Product 1009,Electronics,Lenovo,1561.29,93
1010,Office Supplie Product 1010,Office Supplies,Philips,1761.47,125
1011,Grocery Product 1011,Grocery,Adidas,1313.03,166
1012,Sport Product 1012,Sports,Ikea,84.56,90
1013,Clothing Product 1013,Clothing,Samsung,1240.31,194
1014,Home Appliance Product 1014,Home Appliances,Adidas,87.18,104
1015,Home Appliance Product 1015,Home Appliances,Sony,108.09,141
1016,Grocery Product 1016,Grocery,Nike,50.26,97
1017,Grocery Product 1017,Grocery,LG,1687.26,198
1018,Home Appliance Product 1018,Home Appliances,HP,1945.27,78
1019,Furniture Product 1019,Furniture,LG,1948.7,133
1020,Office Supplie Product 1020,Office Supplies,Nike,546.15,126
1021,Sport Product 1021,Sports,HP,383.99,74
1022,Office Supplie Product 1022,Office Supplies,Adidas,1484.48,152
1023,Office Supplie Product 1023,Office Supplies,Nike,1643.82,151
1024,Office Supplie Product 1024,Office Supplies,Samsung,140.58,149
1025,Clothing Product 1025,Clothing,Samsung,1563.23,154
1026,Sport Product 1026,Sports,Dell,355.74,71
1027,Office Supplie Product 1027,Office Supplies,Dell,506.49,136
1028,Electronic Product 1028,Electronics,Nike,1412.22,90
1029,Grocery Product 1029,Grocery,Ikea,1015.2,182
1030,Electronic Product 1030,Electronics,Dell,491.46,145
1031,Sport Product 1031,Sports,Ikea,363.39,141
1032,Sport Product 1032,Sports,Philips,706.02,61
1033,Office Supplie Product 1033,Office Supplies,LG,1500.43,196
1034,Electronic Product 1034,Electronics,LG,64.63,32
1035,Furniture Product 1035,Furniture,Lenovo,1561.86,74
1036,Office Supplie Product 1036,Office Supplies,Sony,1298.29,193
1037,Furniture Product 1037,Furniture,LG,1306.66,151
1038,Electronic Product 1038,Electronics,Dell,953.45,53
1039,Home Appliance Product 1039,Home Appliances,Samsung,1206.27,22
1040,Furniture Product 1040,Furniture,LG,1220.6,98
1041,Home Appliance Product 1041,Home Appliances,LG,853.38,116
1042,Office Supplie Product 1042,Office Supplies,Nike,923.41,75
1043,Clothing Product 1043,Clothing,LG,1357.62,179
1044,Clothing Product 1044,Clothing,Lenovo,213.6,150
1045,Home Appliance Product 1045,Home Appliances,Nike,1127.3,172
1046,Sport Product 1046,Sports,LG,603.97,47
1047,Clothing Product 1047,Clothing,HP,679.2,90
1048,Home Appliance Product 1048,Home Appliances,Nike,1724.37,86
1049,Home Appliance Product 1049,Home Appliances,LG,384.84,152
1050,Office Supplie Product 1050,Office Supplies,Sony,1800.38,173
1051,Clothing Product 1051,Clothing,Nike,1364.7,26
1052,Home Appliance Product 1052,Home Appliances,Ikea,1994.96,86
1053,Clothing Product 1053,Clothing,Adidas,782.67,29
1054,Sport Product 1054,Sports,Lenovo,1633.87,107
1055,Home Appliance Product 1055,Home Appliances,Sony,1375.77,183
1056,Office Supplie Product 1056,Office Supplies,Ikea,1813.99,191
1057,Grocery Product 1057,Grocery,Philips,607.39,63
1058,Office Supplie Product 1058,Office Supplies,Philips,370.46,44
1059,Clothing Product 1059,Clothing,Samsung,1484.43,163
1060,Office Supplie Product 1060,Office Supplies,Samsung,1894.38,105
1061,Home Appliance Product 1061,Home Appliances,HP,452.28,77
1062,Home Appliance Product 1062,Home Appliances,LG,846.74,104
1063,Grocery Product 1063,Grocery,LG,1175.29,138
1064,Office Supplie Product 1064,Office Supplies,HP,946.37,182
1065,Sport Product 1065,Sports,Lenovo,1889.16,38
1066,Clothing Product 1066,Clothing,Sony,1005.95,194
1067,Clothing Product 1067,Clothing,Philips,603.73,33
1068,Office Supplie Product 1068,Office Supplies,Samsung,283.36,71
1069,Grocery Product 1069,Grocery,Adidas,1974.51,137
1070,Furniture Product 1070,Furniture,Nike,1726.16,66
1071,Office Supplie Product 1071,Office Supplies,HP,980.29,181
1072,Furniture Product 1072,Furniture,Nike,1272.65,21
1073,Clothing Product 1073,Clothing,LG,426.67,63
1074,Sport Product 1074,Sports,Samsung,984.26,42
1075,Furniture Product 1075,Furniture,Lenovo,873.09,129
1076,Clothing Product 1076,Clothing,Adidas,1931.0,118
1077,Electronic Product 1077,Electronics,Dell,1072.23,115
1078,Electronic Product 1078,Electronics,Nike,1516.13,155
1079,Furniture Product 1079,Furniture,Dell,1356.73,180
1080,Home Appliance Product 1080,Home Appliances,Sony,460.27,108
1081,Grocery Product 1081,Grocery,Samsung,214.39,148
1082,Sport Product 1082,Sports,LG,342.37,31
1083,Grocery Product 1083,Grocery,LG,917.29,153
1084,Sport Product 1084,Sports,Philips,682.29,195
1085,Furniture Product 1085,Furniture,Nike,1992.32,145
1086,Grocery Product 1086,Grocery,Sony,338.12,123
1087,Electronic Product 1087,Electronics,Sony,456.4,53
1088,Furniture Product 1088,Furniture,Dell,1183.49,63
1089,Electronic Product 1089,Electronics,Nike,1425.11,29
1090,Clothing Product 1090,Clothing,LG,1544.79,179
1091,Electronic Product 1091,Electronics,Lenovo,1989.41,189
1092,Electronic Product 1092,Electronics,Dell,105.99,49
1093,Clothing Product 1093,Clothing,Ikea,766.7,160
1094,Grocery Product 1094,Grocery,Ikea,1406.72,72
1095,Home Appliance Product 1095,Home Appliances,Dell,609.22,189
1096,Electronic Product 1096,Electronics,Philips,547.25,175
1097,Home Appliance Product 1097,Home Appliances,Samsung,843.46,46
1098,Sport Product 1098,Sports,Lenovo,244.29,49
1099,Office Supplie Product 1099,Office Supplies,HP,1000.5,175
1100,Furniture Product 1100,Furniture,LG,1664.68,71
1101,Grocery Product 1101,Grocery,Adidas,597.75,30
1102,Sport Product 1102,Sports,Ikea,1821.61,196
1103,Clothing Product 1103,Clothing,Nike,476.67,23
1104,Home Appliance Product 1104,Home Appliances,HP,1814.69,166
1105,Home Appliance Product 1105,Home Appliances,Ikea,306.8,43
1106,Office Supplie Product 1106,Office Supplies,Philips,159.35,45
1107,Grocery Product 1107,Grocery,Sony,918.93,95
1108,Grocery Product 1108,Grocery,Ikea,109.66,64
1109,Office Supplie Product 1109,Office Supplies,Dell,1705.97,112
1110,Office Supplie Product 1110,Office Supplies,Nike,857.73,49
1111,Electronic Product 1111,Electronics,Dell,29.25,55
1112,Home Appliance Product 1112,Home Appliances,Samsung,664.04,132
1113,Sport Product 1113,Sports,LG,1758.17,43
1114,Grocery Product 1114,Grocery,Nike,373.91,122
1115,Clothing Product 1115,Clothing,Ikea,550.95,118
1116,Home Appliance Product 1116,Home Appliances,Ikea,1601.8,186
1117,Office Supplie Product 1117,Office Supplies,Samsung,234.98,198
1118,Home Appliance Product 1118,Home Appliances,Dell,1963.32,60
1119,Electronic Product 1119,Electronics,Adidas,1823.34,143
1120,Office Supplie Product 1120,Office Supplies,Lenovo,1360.0,66
1121,Sport Product 1121,Sports,Adidas,1560.54,176
1122,Electronic Product 1122,Electronics,Samsung,971.33,144
1123,Electronic Product 1123,Electronics,Adidas,886.97,36
1124,Grocery Product 1124,Grocery,Nike,34.6,193
1125,Sport Product 1125,Sports,Lenovo,1450.31,77
1126,Home Appliance Product 1126,Home Appliances,Nike,1043.01,196
1127,Home Appliance Product 1127,Home Appliances,Lenovo,199.53,189
1128,Home Appliance Product 1128,Home Appliances,Sony,969.04,189
1129,Home Appliance Product 1129,Home Appliances,Adidas,305.82,162
1130,Sport Product 1130,Sports,Dell,33.17,60
1131,Sport Product 1131,Sports,Ikea,1705.22,62
1132,Electronic Product 1132,Electronics,Ikea,648.06,104
1133,Grocery Product 1133,Grocery,Dell,1018.79,160
1134,Home Appliance Product 1134,Home Appliances,Adidas,812.52,80
1135,Electronic Product 1135,Electronics,Ikea,893.94,166
1136,Clothing Product 1136,Clothing,HP,1714.61,134
1137,Grocery Product 1137,Grocery,HP,1961.53,187
1138,Electronic Product 1138,Electronics,HP,812.84,29
1139,Sport Product 1139,Sports,Philips,10.34,43
1140,Office Supplie Product 1140,Office Supplies,Lenovo,1926.71,183
1141,Grocery Product 1141,Grocery,Philips,1129.04,187
1142,Home Appliance Product 1142,Home Appliances,Ikea,1901.21,113
1143,Office Supplie Product 1143,Office Supplies,Dell,1635.01,136
1144,Grocery Product 1144,Grocery,Philips,1537.16,173
1145,Clothing Product 1145,Clothing,Nike,1434.67,49
1146,Electronic Product 1146,Electronics,Sony,14.37,110
1147,Office Supplie Product 1147,Office Supplies,LG,1099.9,115
1148,Home Appliance Product 1148,Home Appliances,HP,101.1,62
1149,Clothing Product 1149,Clothing,Samsung,1645.46,124
1150,Electronic Product 1150,Electronics,LG,1225.6,68
1151,Electronic Product 1151,Electronics,Adidas,439.02,68
1152,Home Appliance Product 1152,Home Appliances,Nike,224.45,126
1153,Electronic Product 1153,Electronics,Lenovo,255.21,135
1154,Clothing Product 1154,Clothing,Lenovo,1912.82,54
1155,Clothing Product 1155,Clothing,Dell,1065.43,32
1156,Sport Product 1156,Sports,Adidas,1679.24,143
1157,Sport Product 1157,Sports,Samsung,1386.72,64
1158,Home Appliance Product 1158,Home Appliances,Samsung,216.07,188
1159,Sport Product 1159,Sports,Lenovo,1766.56,149
1160,Clothing Product 1160,Clothing,Adidas,1959.21,197
1161,Office Supplie Product 1161,Office Supplies,Sony,554.46,107
1162,Grocery Product 1162,Grocery,Ikea,1611.55,55
1163,Clothing Product 1163,Clothing,Lenovo,1403.03,151
1164,Grocery Product 1164,Grocery,Philips,1722.81,161
1165,Home Appliance Product 1165,Home Appliances,Sony,409.77,179
1166,Home Appliance Product 1166,Home Appliances,LG,1376.36,192
1167,Furniture Product 1167,Furniture,Samsung,1012.75,197
1168,Home Appliance Product 1168,Home Appliances,Nike,1423.6,110
1169,Sport Product 1169,Sports,Ikea,1169.78,190
1170,Home Appliance Product 1170,Home Appliances,Adidas,1351.74,156
1171,Grocery Product 1171,Grocery,Adidas,1618.53,153
1172,Electronic Product 1172,Electronics,Dell,767.93,33
1173,Home Appliance Product 1173,Home Appliances,Dell,407.81,61
1174,Grocery Product 1174,Grocery,LG,301.39,35
1175,Home Appliance Product 1175,Home Appliances,LG,415.96,158
1176,Electronic Product 1176,Electronics,Nike,1629.91,46
1177,Sport Product 1177,Sports,Philips,1731.03,185
1178,Sport Product 1178,Sports,Adidas,482.81,198
1179,Grocery Product 1179,Grocery,Dell,1853.7,119
1180,Clothing Product 1180,Clothing,Nike,1932.01,33
1181,Electronic Product 1181,Electronics,LG,414.14,133
1182,Office Supplie Product 1182,Office Supplies,Sony,1823.86,200
1183,Home Appliance Product 1183,Home Appliances,Nike,1512.66,159
1184,Home Appliance Product 1184,Home Appliances,Lenovo,400.97,69
1185,Grocery Product 1185,Grocery,Ikea,363.08,194
1186,Electronic Product 1186,Electronics,Samsung,1925.33,151
1187,Electronic Product 1187,Electronics,Adidas,90.86,91
1188,Sport Product 1188,Sports,LG,268.83,169
1189,Office Supplie Product 1189,Office Supplies,LG,21.23,139
1190,Home Appliance Product 1190,Home Appliances,Samsung,89.48,102
1191,Sport Product 1191,Sports,Dell,1549.59,180
1192,Sport Product 1192,Sports,LG,986.2,166
1193,Sport Product 1193,Sports,Nike,155.03,101
1194,Sport Product 1194,Sports,Sony,1914.41,153
1195,Electronic Product 1195,Electronics,Philips,327.15,159
1196,Sport Product 1196,Sports,Adidas,192.97,76
1197,Furniture Product 1197,Furniture,Nike,668.82,95
1198,Furniture Product 1198,Furniture,Lenovo,1065.69,163
1199,Office Supplie Product 1199,Office Supplies,Dell,238.3,108
1200,Clothing Product 1200,Clothing,Sony,1809.95,177
1201,Sport Product 1201,Sports,Sony,1918.2,194
1202,Grocery Product 1202,Grocery,Adidas,1832.71,49
1203,Clothing Product 1203,Clothing,LG,1085.07,92
1204,Electronic Product 1204,Electronics,Philips,1646.0,115
1205,Sport Product 1205,Sports,Philips,896.66,31
1206,Grocery Product 1206,Grocery,Sony,647.42,41
1207,Electronic Product 1207,Electronics,Samsung,1943.54,157
1208,Sport Product 1208,Sports,Dell,1257.6,73
1209,Home Appliance Product 1209,Home Appliances,Sony,1731.25,128
1210,Office Supplie Product 1210,Office Supplies,HP,419.1,199
1211,Home Appliance Product 1211,Home Appliances,Adidas,1296.66,38
1212,Home Appliance Product 1212,Home Appliances,Samsung,57.27,104
1213,Electronic Product 1213,Electronics,HP,155.76,65
1214,Office Supplie Product 1214,Office Supplies,LG,1120.59,167
1215,Office Supplie Product 1215,Office Supplies,Sony,1822.86,124
1216,Clothing Product 1216,Clothing,Ikea,1264.13,130
1217,Grocery Product 1217,Grocery,Dell,785.11,50
1218,Sport Product 1218,Sports,Dell,1286.43,178
1219,Electronic Product 1219,Electronics,Lenovo,100.58,38
1220,Grocery Product 1220,Grocery,Philips,221.21,195
1221,Grocery Product 1221,Grocery,Lenovo,182.15,132
1222,Clothing Product 1222,Clothing,Adidas,1646.02,27
1223,Clothing Product 1223,Clothing,Samsung,1071.6,54
1224,Home Appliance Product 1224,Home Appliances,Adidas,1595.57,159
1225,Grocery Product 1225,Grocery,Samsung,603.13,185
1226,Grocery Product 1226,Grocery,Dell,1111.51,162
1227,Furniture Product 1227,Furniture,HP,93.13,166
1228,Sport Product 1228,Sports,Adidas,1078.93,41
1229,Grocery Product 1229,Grocery,Sony,1499.11,108
1230,Furniture Product 1230,Furniture,Adidas,1812.2,151
1231,Furniture Product 1231,Furniture,Samsung,376.15,177
1232,Office Supplie Product 1232,Office Supplies,LG,396.71,66
1233,Home Appliance Product 1233,Home Appliances,Lenovo,1705.98,160
1234,Clothing Product 1234,Clothing,Philips,155.56,191
1235,Electronic Product 1235,Electronics,LG,205.42,168
1236,Clothing Product 1236,Clothing,Nike,720.71,191
1237,Home Appliance Product 1237,Home Appliances,Sony,209.09,178
1238,Electronic Product 1238,Electronics,Sony,642.39,135
1239,Grocery Product 1239,Grocery,Lenovo,1322.25,197
1240,Sport Product 1240,Sports,Samsung,1135.45,113
1241,Office Supplie Product 1241,Office Supplies,Nike,1917.73,63
1242,Electronic Product 1242,Electronics,Nike,499.89,76
1243,Home Appliance Product 1243,Home Appliances,Adidas,560.59,112
1244,Furniture Product 1244,Furniture,Nike,1756.99,138
1245,Clothing Product 1245,Clothing,Nike,1551.79,144
1246,Sport Product 1246,Sports,HP,359.78,175
1247,Electronic Product 1247,Electronics,LG,1718.84,55
1248,Sport Product 1248,Sports,Sony,533.84,180
1249,Electronic Product 1249,Electronics,HP,1785.29,149
1250,Home Appliance Product 1250,Home Appliances,Dell,1627.16,168
1251,Clothing Product 1251,Clothing,Lenovo,433.39,29
1252,Sport Product 1252,Sports,LG,1091.5,158
1253,Clothing Product 1253,Clothing,Samsung,737.98,77
1254,Office Supplie Product 1254,Office Supplies,Lenovo,1469.12,94
1255,Furniture Product 1255,Furniture,Ikea,1007.24,43
1256,Clothing Product 1256,Clothing,Nike,1009.31,189
1257,Furniture Product 1257,Furniture,Lenovo,1371.48,151
1258,Furniture Product 1258,Furniture,Ikea,326.85,164
1259,Sport Product 1259,Sports,Samsung,1474.48,143
1260,Grocery Product 1260,Grocery,Dell,445.45,144
1261,Furniture Product 1261,Furniture,HP,536.07,79
1262,Electronic Product 1262,Electronics,Sony,1040.59,112
1263,Clothing Product 1263,Clothing,Ikea,1836.62,31
1264,Electronic Product 1264,Electronics,Nike,215.42,153
1265,Home Appliance Product 1265,Home Appliances,LG,1671.4,87
1266,Sport Product 1266,Sports,Philips,1144.62,116
1267,Home Appliance Product 1267,Home Appliances,Adidas,736.94,187
1268,Office Supplie Product 1268,Office Supplies,HP,1038.16,116
1269,Furniture Product 1269,Furniture,Philips,817.63,108
1270,Clothing Product 1270,Clothing,Ikea,1775.47,21
1271,Sport Product 1271,Sports,Samsung,885.4,78
1272,Electronic Product 1272,Electronics,Philips,1290.52,74
1273,Furniture Product 1273,Furniture,Samsung,323.14,174
1274,Home Appliance Product 1274,Home Appliances,HP,1325.61,126
1275,Office Supplie Product 1275,Office Supplies,Nike,1443.31,143
1276,Home Appliance Product 1276,Home Appliances,Ikea,963.25,171
1277,Furniture Product 1277,Furniture,Adidas,54.67,31
1278,Furniture Product 1278,Furniture,Lenovo,1188.77,54
1279,Home Appliance Product 1279,Home Appliances,Philips,87.99,166
1280,Furniture Product 1280,Furniture,Dell,341.02,66
1281,Sport Product 1281,Sports,Adidas,1202.72,164
1282,Home Appliance Product 1282,Home Appliances,Dell,1758.23,189
1283,Office Supplie Product 1283,Office Supplies,LG,1895.04,75
1284,Clothing Product 1284,Clothing,Lenovo,1985.62,143
1285,Furniture Product 1285,Furniture,Sony,1662.42,173
1286,Furniture Product 1286,Furniture,Lenovo,1642.7,66
1287,Sport Product 1287,Sports,Philips,536.4,195
1288,Grocery Product 1288,Grocery,Ikea,1197.1,37
1289,Furniture Product 1289,Furniture,Adidas,777.07,47
1290,Electronic Product 1290,Electronics,Sony,1050.2,149
1291,Home Appliance Product 1291,Home Appliances,Adidas,1654.76,175
1292,Electronic Product 1292,Electronics,Samsung,956.98,177
1293,Sport Product 1293,Sports,Dell,1756.73,156
1294,Sport Product 1294,Sports,HP,195.45,188
1295,Furniture Product 1295,Furniture,Lenovo,1083.18,20
1296,Office Supplie Product 1296,Office Supplies,Adidas,1048.87,114
1297,Office Supplie Product 1297,Office Supplies,Dell,1398.31,129
1298,Furniture Product 1298,Furniture,Ikea,1581.22,117
1299,Grocery Product 1299,Grocery,Lenovo,1611.2,198
1300,Sport Product 1300,Sports,HP,856.72,85
1301,Clothing Product 1301,Clothing,Sony,1821.07,41
1302,Grocery Product 1302,Grocery,Lenovo,1754.76,124
1303,Grocery Product 1303,Grocery,Sony,20.88,21
1304,Sport Product 1304,Sports,Philips,244.48,21
1305,Clothing Product 1305,Clothing,Sony,1378.66,100
1306,Clothing Product 1306,Clothing,Nike,222.1,129
1307,Home Appliance Product 1307,Home Appliances,Lenovo,514.73,157
1308,Clothing Product 1308,Clothing,Lenovo,737.63,90
1309,Home Appliance Product 1309,Home Appliances,Adidas,1512.39,125
1310,Sport Product 1310,Sports,Philips,970.11,114
1311,Sport Product 1311,Sports,Philips,972.68,98
1312,Sport Product 1312,Sports,Nike,1550.65,121
1313,Home Appliance Product 1313,Home Appliances,Samsung,1711.45,188
1314,Electronic Product 1314,Electronics,Sony,898.72,199
1315,Furniture Product 1315,Furniture,HP,436.77,122
1316,Office Supplie Product 1316,Office Supplies,Nike,1603.7,177
1317,Home Appliance Product 1317,Home Appliances,Dell,329.87,182
1318,Electronic Product 1318,Electronics,HP,1648.28,140
1319,Sport Product 1319,Sports,Adidas,185.4,87
1320,Furniture Product 1320,Furniture,Nike,169.28,29
1321,Home Appliance Product 1321,Home Appliances,Adidas,1862.06,122
1322,Sport Product 1322,Sports,Philips,580.07,172
1323,Electronic Product 1323,Electronics,Samsung,1284.18,132
1324,Electronic Product 1324,Electronics,Sony,1702.63,152
1325,Grocery Product 1325,Grocery,Sony,76.88,173
1326,Sport Product 1326,Sports,Philips,1399.91,177
1327,Furniture Product 1327,Furniture,Dell,725.88,187
1328,Electronic Product 1328,Electronics,Samsung,182.82,90
1329,Office Supplie Product 1329,Office Supplies,Adidas,712.72,121
1330,Clothing Product 1330,Clothing,Lenovo,408.62,23
1331,Home Appliance Product 1331,Home Appliances,HP,1839.16,160
1332,Grocery Product 1332,Grocery,Philips,1830.87,109
1333,Grocery Product 1333,Grocery,LG,460.33,69
1334,Clothing Product 1334,Clothing,Adidas,1154.06,86
1335,Furniture Product 1335,Furniture,Adidas,1017.41,163
1336,Electronic Product 1336,Electronics,Philips,595.56,49
1337,Office Supplie Product 1337,Office Supplies,Philips,1913.85,157
1338,Office Supplie Product 1338,Office Supplies,Lenovo,507.78,133
1339,Clothing Product 1339,Clothing,Lenovo,972.42,82
1340,Office Supplie Product 1340,Office Supplies,Nike,1922.87,137
1341,Home Appliance Product 1341,Home Appliances,Ikea,1794.08,27
1342,Clothing Product 1342,Clothing,HP,523.06,117
1343,Home Appliance Product 1343,Home Appliances,Sony,1357.06,78
1344,Office Supplie Product 1344,Office Supplies,Nike,830.73,110
1345,Sport Product 1345,Sports,Philips,29.35,87
1346,Furniture Product 1346,Furniture,LG,195.09,192
1347,Home Appliance Product 1347,Home Appliances,Nike,161.3,65
1348,Clothing Product 1348,Clothing,Nike,713.54,166
1349,Grocery Product 1349,Grocery,Samsung,1894.77,194
1350,Furniture Product 1350,Furniture,Ikea,1476.85,80
1351,Home Appliance Product 1351,Home Appliances,Sony,1746.76,72
1352,Furniture Product 1352,Furniture,Sony,1671.53,178
1353,Grocery Product 1353,Grocery,Samsung,1560.09,50
1354,Electronic Product 1354,Electronics,Ikea,1231.52,158
1355,Electronic Product 1355,Electronics,Ikea,748.68,100
1356,Clothing Product 1356,Clothing,Lenovo,1738.85,145
1357,Furniture Product 1357,Furniture,Philips,567.73,76
1358,Office Supplie Product 1358,Office Supplies,Lenovo,265.21,154
1359,Office Supplie Product 1359,Office Supplies,Adidas,961.86,158
1360,Electronic Product 1360,Electronics,Philips,701.11,195
1361,Office Supplie Product 1361,Office Supplies,Samsung,919.82,50
1362,Home Appliance Product 1362,Home Appliances,Philips,925.54,196
1363,Electronic Product 1363,Electronics,Dell,1351.47,117
1364,Sport Product 1364,Sports,HP,657.62,176
1365,Office Supplie Product 1365,Office Supplies,LG,382.43,87
1366,Furniture Product 1366,Furniture,LG,947.98,176
1367,Grocery Product 1367,Grocery,Nike,375.99,128
1368,Furniture Product 1368,Furniture,Adidas,1404.42,115
1369,Grocery Product 1369,Grocery,Adidas,566.46,66
1370,Sport Product 1370,Sports,Samsung,1958.75,195
1371,Furniture Product 1371,Furniture,HP,1444.42,80
1372,Sport Product 1372,Sports,Adidas,1714.05,70
1373,Furniture Product 1373,Furniture,Samsung,951.24,22
1374,Furniture Product 1374,Furniture,Adidas,1004.2,181
1375,Sport Product 1375,Sports,Philips,1443.92,144
1376,Grocery Product 1376,Grocery,LG,1128.66,165
1377,Electronic Product 1377,Electronics,Adidas,206.96,61
1378,Electronic Product 1378,Electronics,Sony,1629.5,141
1379,Office Supplie Product 1379,Office Supplies,HP,905.21,105
1380,Grocery Product 1380,Grocery,Nike,727.01,162
1381,Office Supplie Product 1381,Office Supplies,LG,694.84,125
1382,Electronic Product 1382,Electronics,Nike,1736.06,175
1383,Furniture Product 1383,Furniture,Lenovo,1156.03,186
1384,Sport Product 1384,Sports,Samsung,1958.95,92
1385,Grocery Product 1385,Grocery,Nike,1349.65,144
1386,Office Supplie Product 1386,Office Supplies,Ikea,1780.37,117
1387,Sport Product 1387,Sports,LG,932.87,57
1388,Office Supplie Product 1388,Office Supplies,Samsung,1284.76,106
1389,Clothing Product 1389,Clothing,Lenovo,1147.56,38
1390,Electronic Product 1390,Electronics,Samsung,693.81,100
1391,Grocery Product 1391,Grocery,LG,1423.76,174
1392,Home Appliance Product 1392,Home Appliances,Adidas,549.78,133
1393,Office Supplie Product 1393,Office Supplies,Nike,1498.31,153
1394,Clothing Product 1394,Clothing,Adidas,342.96,25
1395,Furniture Product 1395,Furniture,Sony,1327.42,199
1396,Home Appliance Product 1396,Home Appliances,HP,429.04,121
1397,Electronic Product 1397,Electronics,HP,136.95,141
1398,Sport Product 1398,Sports,Dell,62.47,121
1399,Sport Product 1399,Sports,HP,216.82,178
1400,Furniture Product 1400,Furniture,HP,1313.12,119
1401,Grocery Product 1401,Grocery,Sony,502.32,92
1402,Clothing Product 1402,Clothing,Samsung,271.24,63
1403,Electronic Product 1403,Electronics,Dell,1330.46,103
1404,Office Supplie Product 1404,Office Supplies,Ikea,939.72,158
1405,Grocery Product 1405,Grocery,Philips,895.24,198
1406,Sport Product 1406,Sports,Samsung,1185.75,136
1407,Home Appliance Product 1407,Home Appliances,Lenovo,875.6,183
1408,Home Appliance Product 1408,Home Appliances,Philips,626.23,108
1409,Clothing Product 1409,Clothing,Philips,461.99,42
1410,Clothing Product 1410,Clothing,LG,737.91,86
1411,Furniture Product 1411,Furniture,LG,31.01,153
1412,Office Supplie Product 1412,Office Supplies,Samsung,694.33,140
1413,Sport Product 1413,Sports,Dell,1378.66,145
1414,Office Supplie Product 1414,Office Supplies,Ikea,606.22,130
1415,Office Supplie Product 1415,Office Supplies,LG,1198.04,21
1416,Sport Product 1416,Sports,Nike,385.26,163
1417,Clothing Product 1417,Clothing,Adidas,507.29,185
1418,Clothing Product 1418,Clothing,Adidas,448.98,40
1419,Clothing Product 1419,Clothing,Sony,1038.05,176
1420,Office Supplie Product 1420,Office Supplies,LG,576.51,156
1421,Office Supplie Product 1421,Office Supplies,LG,831.68,37
1422,Furniture Product 1422,Furniture,Samsung,586.29,183
1423,Clothing Product 1423,Clothing,Lenovo,911.01,199
1424,Sport Product 1424,Sports,Ikea,383.7,24
1425,Furniture Product 1425,Furniture,Dell,1939.74,25
1426,Furniture Product 1426,Furniture,HP,571.41,52
1427,Home Appliance Product 1427,Home Appliances,Ikea,1456.94,79
1428,Electronic Product 1428,Electronics,Samsung,39.3,75
1429,Grocery Product 1429,Grocery,Adidas,630.04,147
1430,Grocery Product 1430,Grocery,Ikea,1396.9,28
1431,Grocery Product 1431,Grocery,HP,1688.66,57
1432,Electronic Product 1432,Electronics,LG,1553.55,38
1433,Sport Product 1433,Sports,Ikea,371.39,84
1434,Office Supplie Product 1434,Office Supplies,Adidas,1658.22,51
1435,Office Supplie Product 1435,Office Supplies,Sony,775.75,133
1436,Furniture Product 1436,Furniture,Dell,406.37,44
1437,Sport Product 1437,Sports,Sony,950.92,194
1438,Grocery Product 1438,Grocery,Nike,325.64,30
1439,Home Appliance Product 1439,Home Appliances,Philips,1046.64,84
1440,Clothing Product 1440,Clothing,LG,405.46,33
1441,Office Supplie Product 1441,Office Supplies,Sony,1946.82,80
1442,Home Appliance Product 1442,Home Appliances,Adidas,655.78,62
1443,Office Supplie Product 1443,Office Supplies,LG,1173.55,121
1444,Office Supplie Product 1444,Office Supplies,Sony,27.77,30
1445,Sport Product 1445,Sports,Ikea,1379.93,59
1446,Grocery Product 1446,Grocery,HP,504.96,147
1447,Electronic Product 1447,Electronics,Lenovo,683.46,180
1448,Electronic Product 1448,Electronics,Dell,717.48,59
1449,Home Appliance Product 1449,Home Appliances,Philips,1585.02,52
1450,Clothing Product 1450,Clothing,Sony,640.31,162
1451,Office Supplie Product 1451,Office Supplies,Nike,1613.0,132
1452,Home Appliance Product 1452,Home Appliances,Sony,52.49,116
1453,Grocery Product 1453,Grocery,Samsung,508.89,30
1454,Clothing Product 1454,Clothing,Ikea,1122.46,158
1455,Home Appliance Product 1455,Home Appliances,Ikea,387.65,67
1456,Sport Product 1456,Sports,Nike,654.12,139
1457,Grocery Product 1457,Grocery,Lenovo,1829.8,161
1458,Furniture Product 1458,Furniture,HP,1066.96,135
1459,Grocery Product 1459,Grocery,LG,1087.8,136
1460,Electronic Product 1460,Electronics,Philips,764.3,67
1461,Electronic Product 1461,Electronics,Lenovo,1715.09,178
1462,Furniture Product 1462,Furniture,Nike,1444.8,188
1463,Sport Product 1463,Sports,Adidas,387.84,194
1464,Clothing Product 1464,Clothing,Philips,316.72,92
1465,Grocery Product 1465,Grocery,Adidas,1285.4,48
1466,Electronic Product 1466,Electronics,Philips,1321.19,31
1467,Office Supplie Product 1467,Office Supplies,Samsung,365.49,28
1468,Furniture Product 1468,Furniture,HP,975.89,45
1469,Electronic Product 1469,Electronics,Lenovo,1287.09,119
1470,Home Appliance Product 1470,Home Appliances,Ikea,1056.38,199
1471,Sport Product 1471,Sports,LG,107.68,76
1472,Sport Product 1472,Sports,HP,36.04,73
1473,Home Appliance Product 1473,Home Appliances,Ikea,1857.52,40
1474,Clothing Product 1474,Clothing,Dell,728.24,126
1475,Office Supplie Product 1475,Office Supplies,Nike,1590.56,34
1476,Office Supplie Product 1476,Office Supplies,Lenovo,538.97,30
1477,Home Appliance Product 1477,Home Appliances,HP,1670.57,39
