SupplierID,SupplierName,SupplierCity,SupplierState,Rating,LeadTimeDays
1617,Supplier 1617,Indore,MP,3.9,6
1618,Supplier 1618,Bengaluru,KA,3.5,13
1619,Supplier 1619,Pune,MH,3.4,8
1620,Supplier 1620,Mumbai,MH,3.6,7
1621,Supplier 1621,Bengaluru,KA,3.8,4
1622,Supplier 1622,Ahmedabad,GJ,4.2,4
1623,Supplier 1623,Mumbai,MH,3.2,13
1624,Supplier 1624,Pune,MH,3.8,14
1625,Supplier 1625,Ahmedabad,GJ,4.5,13
1626,Supplier 1626,Hyderabad,TG,4.2,4
1627,Supplier 1627,Ahmedabad,GJ,3.3,2
1628,Supplier 1628,Delhi,DL,3.8,15
1629,Supplier 1629,Chennai,TN,3.2,8
1630,Supplier 1630,Bengaluru,KA,3.3,13
1631,Supplier 1631,Delhi,DL,4.5,13
1632,Supplier 1632,Hyderabad,TG,3.7,13
1633,Supplier 1633,Pune,MH,4.5,5
1634,Supplier 1634,Ahmedabad,GJ,4.0,8
1635,Supplier 1635,Ahmedabad,GJ,4.0,15
1636,Supplier 1636,Mumbai,MH,4.2,2
1637,Supplier 1637,Delhi,DL,4.8,14
1638,Supplier 1638,Hyderabad,TG,4.5,13
1639,Supplier 1639,Indore,MP,4.7,4
1640,Supplier 1640,Hyderabad,TG,5.0,14
1641,Supplier 1641,Mumbai,MH,3.4,12
1642,Supplier 1642,Pune,MH,4.5,13
1643,Supplier 1643,Pune,MH,4.8,7
1644,Supplier 1644,Mumbai,MH,3.3,15
1645,Supplier 1645,Indore,MP,4.9,15
1646,Supplier 1646,Hyderabad,TG,4.0,2
1647,Supplier 1647,Indore,MP,4.9,5
1648,Supplier 1648,Ahmedabad,GJ,3.6,8
1649,Supplier 1649,Ahmedabad,GJ,4.6,10
1650,Supplier 1650,Pune,MH,3.9,15
1651,Supplier 1651,Delhi,DL,4.5,5
1652,Supplier 1652,Chennai,TN,4.8,15
1653,Supplier 1653,Indore,MP,3.8,9
1654,Supplier 1654,Ahmedabad,GJ,4.2,12
1655,Supplier 1655,Delhi,DL,3.6,7
1656,Supplier 1656,Chennai,TN,3.5,5
1657,Supplier 1657,Pune,MH,3.3,5
1658,Supplier 1658,Indore,MP,3.8,12
1659,Supplier 1659,Ahmedabad,GJ,4.6,8
1660,Supplier 1660,Delhi,DL,4.7,15
1661,Supplier 1661,Hyderabad,TG,4.3,8
1662,Supplier 1662,Ahmedabad,GJ,4.0,10
1663,Supplier 1663,Bengaluru,KA,3.0,10
1664,Supplier 1664,Delhi,DL,3.8,13
1665,Supplier 1665,Ahmedabad,GJ,4.8,11
1666,Supplier 1666,Chennai,TN,3.4,14
1667,Supplier 1667,Mumbai,MH,4.5,7
1668,Supplier 1668,Pune,MH,4.2,14
1669,Supplier 1669,Indore,MP,3.7,15
1670,Supplier 1670,Chennai,TN,3.3,2
1671,Supplier 1671,Ahmedabad,GJ,5.0,9
1672,Supplier 1672,Ahmedabad,GJ,4.0,10
1673,Supplier 1673,Chennai,TN,4.8,11
1674,Supplier 1674,Hyderabad,TG,3.5,9
1675,Supplier 1675,Pune,MH,3.7,2
1676,Supplier 1676,Ahmedabad,GJ,3.6,4
1677,Supplier 1677,Delhi,DL,3.9,4
1678,Supplier 1678,Bengaluru,KA,4.4,5
1679,Supplier 1679,Mumbai,MH,3.1,9
1680,Supplier 1680,Hyderabad,TG,3.0,14
1681,Supplier 1681,Ahmedabad,GJ,3.8,5
1682,Supplier 1682,Delhi,DL,4.7,12
1683,Supplier 1683,Bengaluru,KA,4.7,5
1684,Supplier 1684,Mumbai,MH,4.1,5
1685,Supplier 1685,Chennai,TN,3.4,15
1686,Supplier 1686,Chennai,TN,4.7,12
1687,Supplier 1687,Bengaluru,KA,4.3,13
1688,Supplier 1688,Mumbai,MH,3.2,2
1689,Supplier 1689,Mumbai,MH,3.6,8
1690,Supplier 1690,Mumbai,MH,4.1,7
1691,Supplier 1691,Delhi,DL,3.3,13
1692,Supplier 1692,Delhi,DL,4.4,10
1693,Supplier 1693,Bengaluru,KA,4.6,12
1694,Supplier 1694,Chennai,TN,5.0,6
1695,Supplier 1695,Pune,MH,3.7,10
1696,Supplier 1696,Bengaluru,KA,4.3,12
1697,Supplier 1697,Indore,MP,3.8,2
1698,Supplier 1698,Mumbai,MH,3.3,4
1699,Supplier 1699,Hyderabad,TG,4.2,7
1700,Supplier 1700,Hyderabad,TG,3.2,14
1701,Supplier 1701,Bengaluru,KA,3.3,7
1702,Supplier 1702,Indore,MP,4.2,14
1703,Supplier 1703,Delhi,DL,4.2,14
1704,Supplier 1704,Pune,MH,4.0,11
1705,Supplier 1705,Bengaluru,KA,3.1,10
1706,Supplier 1706,Hyderabad,TG,4.5,10
1707,Supplier 1707,Delhi,DL,4.9,7
1708,Supplier 1708,Bengaluru,KA,3.1,10
1709,Supplier 1709,Mumbai,MH,4.7,13
1710,Supplier 1710,Delhi,DL,4.3,4
1711,Supplier 1711,Indore,MP,4.6,6
1712,Supplier 1712,Ahmedabad,GJ,4.7,15
1713,Supplier 1713,Indore,MP,3.1,14
1714,Supplier 1714,Mumbai,MH,4.2,13
1715,Supplier 1715,Mumbai,MH,4.1,9
1716,Supplier 1716,Mumbai,MH,3.3,6
1717,Supplier 1717,Ahmedabad,GJ,4.5,2
1718,Supplier 1718,Chennai,TN,4.1,4
1719,Supplier 1719,Bengaluru,KA,4.2,12
1720,Supplier 1720,Pune,MH,4.2,10
1721,Supplier 1721,Ahmedabad,GJ,4.1,14
1722,Supplier 1722,Chennai,TN,3.1,3
1723,Supplier 1723,Pune,MH,3.7,3
1724,Supplier 1724,Mumbai,MH,4.1,7
1725,Supplier 1725,Mumbai,MH,4.6,10
1726,Supplier 1726,Ahmedabad,GJ,3.4,12
1727,Supplier 1727,Pune,MH,3.3,11
1728,Supplier 1728,Bengaluru,KA,3.7,2
1729,Supplier 1729,Indore,MP,3.3,6
1730,Supplier 1730,Bengaluru,KA,4.1,12
1731,Supplier 1731,Hyderabad,TG,3.5,2
1732,Supplier 1732,Delhi,DL,4.5,15
1733,Supplier 1733,Hyderabad,TG,4.7,11
1734,Supplier 1734,Ahmedabad,GJ,4.5,11
1735,Supplier 1735,Pune,MH,3.3,8
1736,Supplier 1736,Chennai,TN,4.7,5
1737,Supplier 1737,Hyderabad,TG,3.5,11
1738,Supplier 1738,Hyderabad,TG,3.4,15
1739,Supplier 1739,Ahmedabad,GJ,3.0,2
1740,Supplier 1740,Mumbai,MH,4.4,7
1741,Supplier 1741,Bengaluru,KA,4.0,12
1742,Supplier 1742,Bengaluru,KA,4.7,8
1743,Supplier 1743,Hyderabad,TG,4.7,4
1744,Supplier 1744,Hyderabad,TG,3.2,12
1745,Supplier 1745,Ahmedabad,GJ,4.7,2
1746,Supplier 1746,Chennai,TN,3.6,3
1747,Supplier 1747,Indore,MP,4.6,11
1748,Supplier 1748,Indore,MP,4.4,2
1749,Supplier 1749,Hyderabad,TG,4.7,12
1750,Supplier 1750,Mumbai,MH,3.8,3
1751,Supplier 1751,Delhi,DL,4.5,12
1752,Supplier 1752,Indore,MP,4.1,13
1753,Supplier 1753,Pune,MH,4.7,9
1754,Supplier 1754,Mumbai,MH,4.9,6
1755,Supplier 1755,Ahmedabad,GJ,3.2,5
1756,Supplier 1756,Pune,MH,3.4,15
1757,Supplier 1757,Indore,MP,4.0,9
1758,Supplier 1758,Mumbai,MH,3.5,3
1759,Supplier 1759,Hyderabad,TG,4.3,11
1760,Supplier 1760,Bengaluru,KA,3.1,6
1761,Supplier 1761,Bengaluru,KA,3.3,13
1762,Supplier 1762,Indore,MP,3.9,12
1763,Supplier 1763,Delhi,DL,4.1,9
1764,Supplier 1764,Bengaluru,KA,4.1,11
1765,Supplier 1765,Ahmedabad,GJ,3.3,15
1766,Supplier 1766,Ahmedabad,GJ,4.7,14
1767,Supplier 1767,Delhi,DL,4.2,13
1768,Supplier 1768,Chennai,TN,3.9,7
1769,Supplier 1769,Pune,MH,3.1,5
1770,Supplier 1770,Mumbai,MH,4.8,2
1771,Supplier 1771,Indore,MP,3.8,9
1772,Supplier 1772,Bengaluru,KA,4.6,2
1773,Supplier 1773,Chennai,TN,4.8,13
1774,Supplier 1774,Hyderabad,TG,3.4,7
1775,Supplier 1775,Chennai,TN,4.2,6
1776,Supplier 1776,Indore,MP,4.9,5
1777,Supplier 1777,Mumbai,MH,3.1,9
1778,Supplier 1778,Delhi,DL,3.5,9
1779,Supplier 1779,Mumbai,MH,5.0,7
1780,Supplier 1780,Delhi,DL,4.3,3
1781,Supplier 1781,Hyderabad,TG,4.7,8
1782,Supplier 1782,Mumbai,MH,4.8,5
1783,Supplier 1783,Delhi,DL,3.8,12
1784,Supplier 1784,Delhi,DL,4.4,9
1785,Supplier 1785,Chennai,TN,4.7,9
1786,Supplier 1786,Indore,MP,4.9,4
1787,Supplier 1787,Ahmedabad,GJ,3.0,15
1788,Supplier 1788,Bengaluru,KA,4.7,2
1789,Supplier 1789,Bengaluru,KA,3.4,10
1790,Supplier 1790,Pune,MH,3.1,7
1791,Supplier 1791,Bengaluru,KA,4.9,9
1792,Supplier 1792,Delhi,DL,3.7,11
1793,Supplier 1793,Delhi,DL,3.1,2
1794,Supplier 1794,Indore,MP,3.9,8
1795,Supplier 1795,Chennai,TN,4.8,10
1796,Supplier 1796,Indore,MP,3.4,8
1797,Supplier 1797,Mumbai,MH,4.1,5
1798,Supplier 1798,Chennai,TN,4.6,12
1799,Supplier 1799,Ahmedabad,GJ,4.2,6
1800,Supplier 1800,Hyderabad,TG,4.7,5
1801,Supplier 1801,Ahmedabad,GJ,4.3,8
1802,Supplier 1802,Delhi,DL,3.9,14
1803,Supplier 1803,Hyderabad,TG,3.0,8
1804,Supplier 1804,Pune,MH,4.6,13
1805,Supplier 1805,Bengaluru,KA,4.6,4
1806,Supplier 1806,Hyderabad,TG,3.6,8
1807,Supplier 1807,Pune,MH,4.0,3
1808,Supplier 1808,Indore,MP,3.8,14
1809,Supplier 1809,Pune,MH,4.7,9
1810,Supplier 1810,Pune,MH,4.5,6
1811,Supplier 1811,Ahmedabad,GJ,4.3,14
1812,Supplier 1812,Indore,MP,3.4,9
1813,Supplier 1813,Ahmedabad,GJ,4.8,15
1814,Supplier 1814,Ahmedabad,GJ,3.2,2
1815,Supplier 1815,Delhi,DL,4.6,3
1816,Supplier 1816,Delhi,DL,4.4,2
1817,Supplier 1817,Indore,MP,4.6,15
1818,Supplier 1818,Mumbai,MH,4.3,7
1819,Supplier 1819,Ahmedabad,GJ,4.2,8
1820,Supplier 1820,Indore,MP,4.3,15
1821,Supplier 1821,Delhi,DL,4.9,3
1822,Supplier 1822,Delhi,DL,3.7,12
1823,Supplier 1823,Pune,MH,3.2,11
1824,Supplier 1824,Mumbai,MH,4.6,14
1825,Supplier 1825,Pune,MH,3.6,7
1826,Supplier 1826,Indore,MP,3.9,15
1827,Supplier 1827,Indore,MP,3.1,7
1828,Supplier 1828,Chennai,TN,5.0,14
1829,Supplier 1829,Bengaluru,KA,4.0,3
1830,Supplier 1830,Chennai,TN,4.3,3
1831,Supplier 1831,Indore,MP,4.0,8
1832,Supplier 1832,Bengaluru,KA,4.6,12
1833,Supplier 1833,Chennai,TN,4.8,13
1834,Supplier 1834,Delhi,DL,4.3,14
1835,Supplier 1835,Delhi,DL,4.0,9
1836,Supplier 1836,Mumbai,MH,4.6,4
1837,Supplier 1837,Bengaluru,KA,3.8,3
1838,Supplier 1838,Indore,MP,4.7,2
1839,Supplier 1839,Ahmedabad,GJ,3.4,15
1840,Supplier 1840,Chennai,TN,3.6,6
1841,Supplier 1841,Mumbai,MH,3.8,3
1842,Supplier 1842,Bengaluru,KA,4.1,11
1843,Supplier 1843,Hyderabad,TG,4.7,12
1844,Supplier 1844,Bengaluru,KA,5.0,11
1845,Supplier 1845,Indore,MP,4.1,7
1846,Supplier 1846,Ahmedabad,GJ,3.4,10
1847,Supplier 1847,Ahmedabad,GJ,3.9,4
1848,Supplier 1848,Indore,MP,3.2,6
1849,Supplier 1849,Indore,MP,3.9,6
1850,Supplier 1850,Indore,MP,3.4,15
1851,Supplier 1851,Hyderabad,TG,4.7,5
1852,Supplier 1852,Delhi,DL,4.4,5
1853,Supplier 1853,Pune,MH,3.4,7
1854,Supplier 1854,Chennai,TN,3.6,15
1855,Supplier 1855,Delhi,DL,4.3,14
1856,Supplier 1856,Ahmedabad,GJ,3.4,12
1857,Supplier 1857,Ahmedabad,GJ,3.3,3
1858,Supplier 1858,Bengaluru,KA,4.3,11
1859,Supplier 1859,Indore,MP,3.7,13
1860,Supplier 1860,Mumbai,MH,3.3,11
1861,Supplier 1861,Delhi,DL,3.6,6
1862,Supplier 1862,Delhi,DL,4.1,11
1863,Supplier 1863,Hyderabad,TG,4.5,8
1864,Supplier 1864,Delhi,DL,4.2,9
1865,Supplier 1865,Delhi,DL,4.7,6
1866,Supplier 1866,Indore,MP,3.8,5
1867,Supplier 1867,Ahmedabad,GJ,4.0,2
1868,Supplier 1868,Hyderabad,TG,3.1,12
1869,Supplier 1869,Hyderabad,TG,4.7,11
1870,Supplier 1870,Ahmedabad,GJ,4.4,10
1871,Supplier 1871,Chennai,TN,3.8,15
1872,Supplier 1872,Hyderabad,TG,5.0,14
1873,Supplier 1873,Indore,MP,4.3,7
1874,Supplier 1874,Chennai,TN,4.1,2
1875,Supplier 1875,Hyderabad,TG,4.7,5
1876,Supplier 1876,Bengaluru,KA,3.8,15
1877,Supplier 1877,Ahmedabad,GJ,3.1,13
1878,Supplier 1878,Ahmedabad,GJ,4.6,12
1879,Supplier 1879,Bengaluru,KA,5.0,9
1880,Supplier 1880,Bengaluru,KA,4.8,11
1881,Supplier 1881,Indore,MP,4.6,14
1882,Supplier 1882,Indore,MP,3.8,2
1883,Supplier 1883,Hyderabad,TG,4.1,14
1884,Supplier 1884,Pune,MH,3.9,5
1885,Supplier 1885,Mumbai,MH,4.8,12
1886,Supplier 1886,Pune,MH,3.1,4
1887,Supplier 1887,Indore,MP,3.7,15
1888,Supplier 1888,Ahmedabad,GJ,3.2,8
1889,Supplier 1889,Chennai,TN,4.2,11
1890,Supplier 1890,Delhi,DL,4.0,3
1891,Supplier 1891,Bengaluru,KA,4.2,9
1892,Supplier 1892,Pune,MH,4.9,3
1893,Supplier 1893,Pune,MH,3.7,13
1894,Supplier 1894,Mumbai,MH,3.1,7
1895,Supplier 1895,Chennai,TN,3.5,6
1896,Supplier 1896,Hyderabad,TG,3.7,2
1897,Supplier 1897,Hyderabad,TG,3.9,11
1898,Supplier 1898,Mumbai,MH,4.3,3
1899,Supplier 1899,Delhi,DL,4.5,12
1900,Supplier 1900,Hyderabad,TG,3.0,6
1901,Supplier 1901,Ahmedabad,GJ,4.1,5
1902,Supplier 1902,Ahmedabad,GJ,3.0,14
1903,Supplier 1903,Mumbai,MH,4.3,9
1904,Supplier 1904,Bengaluru,KA,4.3,11
1905,Supplier 1905,Indore,MP,3.9,3
1906,Supplier 1906,Bengaluru,KA,4.6,5
1907,Supplier 1907,Mumbai,MH,3.9,15
1908,Supplier 1908,Mumbai,MH,4.0,9
1909,Supplier 1909,Delhi,DL,4.4,6
1910,Supplier 1910,Hyderabad,TG,4.8,7
1911,Supplier 1911,Hyderabad,TG,4.2,7
1912,Supplier 1912,Indore,MP,3.7,9
1913,Supplier 1913,Indore,MP,4.1,2
1914,Supplier 1914,Hyderabad,TG,4.4,15
1915,Supplier 1915,Delhi,DL,4.1,6
1916,Supplier 1916,Chennai,TN,4.8,13
1917,Supplier 1917,Ahmedabad,GJ,4.8,12
1918,Supplier 1918,Mumbai,MH,3.6,6
1919,Supplier 1919,Bengaluru,KA,4.9,14
1920,Supplier 1920,Bengaluru,KA,4.7,11
1921,Supplier 1921,Indore,MP,4.1,4
1922,Supplier 1922,Chennai,TN,4.0,3
1923,Supplier 1923,Bengaluru,KA,3.7,12
1924,Supplier 1924,Bengaluru,KA,3.3,5
1925,Supplier 1925,Mumbai,MH,4.7,3
1926,Supplier 1926,Bengaluru,KA,4.4,8
1927,Supplier 1927,Chennai,TN,4.7,12
1928,Supplier 1928,Ahmedabad,GJ,4.9,6
1929,Supplier 1929,Pune,MH,4.4,13
1930,Supplier 1930,Mumbai,MH,4.5,15
1931,Supplier 1931,Indore,MP,3.6,12
1932,Supplier 1932,Hyderabad,TG,4.8,12
1933,Supplier 1933,Ahmedabad,GJ,4.2,7
1934,Supplier 1934,Pune,MH,4.7,8
1935,Supplier 1935,Hyderabad,TG,4.1,11
1936,Supplier 1936,Delhi,DL,4.6,3
1937,Supplier 1937,Pune,MH,3.3,4
1938,Supplier 1938,Indore,MP,3.0,14
1939,Supplier 1939,Hyderabad,TG,4.2,15
1940,Supplier 1940,Bengaluru,KA,4.2,11
1941,Supplier 1941,Pune,MH,4.6,14
1942,Supplier 1942,Indore,MP,4.8,8
1943,Supplier 1943,Mumbai,MH,3.7,8
1944,Supplier 1944,Ahmedabad,GJ,3.9,2
1945,Supplier 1945,Pune,MH,4.2,15
1946,Supplier 1946,Indore,MP,3.4,8
1947,Supplier 1947,Ahmedabad,GJ,3.7,15
1948,Supplier 1948,Pune,MH,3.3,3
1949,Supplier 1949,Indore,MP,4.4,13
1950,Supplier 1950,Chennai,TN,4.1,15
1951,Supplier 1951,Chennai,TN,3.3,14
1952,Supplier 1952,Ahmedabad,GJ,3.9,4
1953,Supplier 1953,Chennai,TN,3.7,9
1954,Supplier 1954,Bengaluru,KA,4.6,7
1955,Supplier 1955,Delhi,DL,4.6,14
1956,Supplier 1956,Chennai,TN,4.3,4
1957,Supplier 1957,Delhi,DL,4.7,8
1958,Supplier 1958,Indore,MP,3.6,7
1959,Supplier 1959,Mumbai,MH,3.9,15
1960,Supplier 1960,Pune,MH,3.3,9
1961,Supplier 1961,Mumbai,MH,3.1,15
1962,Supplier 1962,Hyderabad,TG,4.2,7
1963,Supplier 1963,Indore,MP,4.0,13
1964,Supplier 1964,Ahmedabad,GJ,3.6,3
1965,Supplier 1965,Pune,MH,4.3,5
1966,Supplier 1966,Pune,MH,4.9,6
1967,Supplier 1967,Indore,MP,4.3,15
1968,Supplier 1968,Bengaluru,KA,4.0,13
1969,Supplier 1969,Mumbai,MH,4.9,5
1970,Supplier 1970,Bengaluru,KA,3.9,4
1971,Supplier 1971,Ahmedabad,GJ,3.6,13
1972,Supplier 1972,Bengaluru,KA,4.0,3
1973,Supplier 1973,Pune,MH,4.7,11
1974,Supplier 1974,Chennai,TN,4.5,15
1975,Supplier 1975,Bengaluru,KA,4.8,11
1976,Supplier 1976,Delhi,DL,3.2,14
1977,Supplier 1977,Indore,MP,3.7,10
1978,Supplier 1978,Chennai,TN,3.3,14
1979,Supplier 1979,Hyderabad,TG,4.6,7
1980,Supplier 1980,Indore,MP,4.4,3
1981,Supplier 1981,Ahmedabad,GJ,3.8,15
1982,Supplier 1982,Indore,MP,4.5,5
1983,Supplier 1983,Indore,MP,4.9,13
1984,Supplier 1984,Chennai,TN,4.8,6
1985,Supplier 1985,Mumbai,MH,3.6,2
1986,Supplier 1986,Bengaluru,KA,4.6,14
1987,Supplier 1987,Hyderabad,TG,4.5,5
1988,Supplier 1988,Mumbai,MH,4.4,3
1989,Supplier 1989,Pune,MH,4.6,12
1990,Supplier 1990,Delhi,DL,4.3,8
1991,Supplier 1991,Hyderabad,TG,4.1,14
1992,Supplier 1992,Pune,MH,4.1,9
1993,Supplier 1993,Indore,MP,4.6,2
1994,Supplier 1994,Pune,MH,3.6,2
1995,Supplier 1995,Chennai,TN,4.7,14
1996,Supplier 1996,Indore,MP,3.5,11
1997,Supplier 1997,Delhi,DL,3.3,3
1998,Supplier 1998,Mumbai,MH,4.0,10
1999,Supplier 1999,Chennai,TN,4.5,12
2000,Supplier 2000,Indore,MP,3.3,7
2001,Supplier 2001,Delhi,DL,3.4,6
2002,Supplier 2002,Ahmedabad,GJ,5.0,4
2003,Supplier 2003,Ahmedabad,GJ,4.9,6
2004,Supplier 2004,Indore,MP,4.5,2
2005,Supplier 2005,Ahmedabad,GJ,4.5,8
2006,Supplier 2006,Hyderabad,TG,4.8,13
2007,Supplier 2007,Mumbai,MH,3.6,5
2008,Supplier 2008,Mumbai,MH,3.9,9
2009,Supplier 2009,Ahmedabad,GJ,3.4,5
2010,Supplier 2010,Chennai,TN,4.4,6
2011,Supplier 2011,Indore,MP,3.7,8
2012,Supplier 2012,Hyderabad,TG,3.9,5
2013,Supplier 2013,Indore,MP,4.4,13
2014,Supplier 2014,Indore,MP,3.8,10
2015,Supplier 2015,Ahmedabad,GJ,3.0,13
2016,Supplier 2016,Mumbai,MH,3.2,5
2017,Supplier 2017,Pune,MH,3.5,13
2018,Supplier 2018,Pune,MH,4.8,13
2019,Supplier 2019,Hyderabad,TG,3.9,14
2020,Supplier 2020,Pune,MH,3.2,13
2021,Supplier 2021,Chennai,TN,4.6,2
2022,Supplier 2022,Chennai,TN,3.2,15
2023,Supplier 2023,Delhi,DL,4.0,8
2024,Supplier 2024,Ahmedabad,GJ,3.6,5
2025,Supplier 2025,Chennai,TN,3.3,3
2026,Supplier 2026,Delhi,DL,3.9,3
2027,Supplier 2027,Mumbai,MH,3.0,15
2028,Supplier 2028,Chennai,TN,3.5,6
2029,Supplier 2029,Mumbai,MH,3.0,5
2030,Supplier 2030,Mumbai,MH,4.2,6
2031,Supplier 2031,Chennai,TN,4.0,3
2032,Supplier 2032,Ahmedabad,GJ,3.1,3
2033,Supplier 2033,Ahmedabad,GJ,3.3,6
2034,Supplier 2034,Indore,MP,3.2,10
2035,Supplier 2035,Indore,MP,4.6,8
2036,Supplier 2036,Pune,MH,3.9,12
2037,Supplier 2037,Chennai,TN,3.4,11
2038,Supplier 2038,Mumbai,MH,3.3,3
2039,Supplier 2039,Mumbai,MH,3.1,15
2040,Supplier 2040,Ahmedabad,GJ,4.1,6
2041,Supplier 2041,Bengaluru,KA,3.4,9
2042,Supplier 2042,Ahmedabad,GJ,3.6,8
2043,Supplier 2043,Delhi,DL,4.1,9
2044,Supplier 2044,Ahmedabad,GJ,3.3,12
2045,Supplier 2045,Mumbai,MH,4.1,6
2046,Supplier 2046,Mumbai,MH,4.9,5
2047,Supplier 2047,Pune,MH,3.7,10
2048,Supplier 2048,Mumbai,MH,3.1,12
2049,Supplier 2049,Ahmedabad,GJ,4.4,9
2050,Supplier 2050,Hyderabad,TG,4.1,12
2051,Supplier 2051,Chennai,TN,3.9,15
2052,Supplier 2052,Ahmedabad,GJ,4.9,5
2053,Supplier 2053,Mumbai,MH,4.8,6
2054,Supplier 2054,Pune,MH,4.0,5
2055,Supplier 2055,Ahmedabad,GJ,4.7,14
2056,Supplier 2056,Hyderabad,TG,3.9,5
2057,Supplier 2057,Pune,MH,4.0,12
2058,Supplier 2058,Bengaluru,KA,4.7,6
2059,Supplier 2059,Ahmedabad,GJ,3.6,12
2060,Supplier 2060,Bengaluru,KA,3.7,13
2061,Supplier 2061,Indore,MP,3.5,12
2062,Supplier 2062,Delhi,DL,3.4,8
2063,Supplier 2063,Bengaluru,KA,4.4,15
2064,Supplier 2064,Delhi,DL,4.8,4
2065,Supplier 2065,Bengaluru,KA,4.8,9
2066,Supplier 2066,Chennai,TN,4.8,2
2067,Supplier 2067,Ahmedabad,GJ,4.3,3
2068,Supplier 2068,Mumbai,MH,3.3,2
2069,Supplier 2069,Indore,MP,3.5,8
2070,Supplier 2070,Chennai,TN,3.5,2
2071,Supplier 2071,Hyderabad,TG,3.2,15
2072,Supplier 2072,Delhi,DL,4.2,2
2073,Supplier 2073,Bengaluru,KA,3.3,8
2074,Supplier 2074,Ahmedabad,GJ,4.0,15
2075,Supplier 2075,Indore,MP,4.4,14
2076,Supplier 2076,Delhi,DL,3.1,7
2077,Supplier 2077,Hyderabad,TG,3.4,2
2078,Supplier 2078,Hyderabad,TG,4.7,3
2079,Supplier 2079,Mumbai,MH,4.1,5
2080,Supplier 2080,Hyderabad,TG,4.7,6
2081,Supplier 2081,Bengaluru,KA,4.4,3
2082,Supplier 2082,Delhi,DL,3.4,9
2083,Supplier 2083,Chennai,TN,3.3,10
2084,Supplier 2084,Bengaluru,KA,3.1,13
2085,Supplier 2085,Mumbai,MH,4.4,5
2086,Supplier 2086,Pune,MH,3.7,10
2087,Supplier 2087,Delhi,DL,4.7,2
2088,Supplier 2088,Chennai,TN,3.4,9
2089,Supplier 2089,Mumbai,MH,4.3,10
2090,Supplier 2090,Mumbai,MH,4.0,11
2091,Supplier 2091,Bengaluru,KA,4.0,5
2092,Supplier 2092,Delhi,DL,3.7,13
2093,Supplier 2093,Ahmedabad,GJ,3.9,12
2094,Supplier 2094,Pune,MH,4.5,10
2095,Supplier 2095,Pune,MH,3.6,11
2096,Supplier 2096,Ahmedabad,GJ,5.0,10
2097,Supplier 2097,Bengaluru,KA,4.0,14
2098,Supplier 2098,Ahmedabad,GJ,3.6,11
2099,Supplier 2099,Mumbai,MH,3.8,15
2100,Supplier 2100,Mumbai,MH,3.9,9
2101,Supplier 2101,Indore,MP,4.4,7
2102,Supplier 2102,Delhi,DL,5.0,5
2103,Supplier 2103,Bengaluru,KA,3.8,11
2104,Supplier 2104,Delhi,DL,4.6,13
2105,Supplier 2105,Bengaluru,KA,4.4,7
2106,Supplier 2106,Indore,MP,4.9,8
2107,Supplier 2107,Pune,MH,4.7,10
2108,Supplier 2108,Chennai,TN,3.2,12
2109,Supplier 2109,Mumbai,MH,3.8,6
2110,Supplier 2110,Indore,MP,3.2,8
2111,Supplier 2111,Chennai,TN,3.1,3
2112,Supplier 2112,Indore,MP,4.3,2
2113,Supplier 2113,Pune,MH,3.5,8
2114,Supplier 2114,Chennai,TN,3.8,14
2115,Supplier 2115,Mumbai,MH,4.0,15
2116,Supplier 2116,Chennai,TN,3.5,6
2117,Supplier 2117,Indore,MP,3.0,12
2118,Supplier 2118,Chennai,TN,3.3,15
2119,Supplier 2119,Pune,MH,4.5,2
2120,Supplier 2120,Indore,MP,4.5,13
2121,Supplier 2121,Pune,MH,3.9,8
2122,Supplier 2122,Delhi,DL,3.2,6
2123,Supplier 2123,Delhi,DL,4.2,15
2124,Supplier 2124,Ahmedabad,GJ,4.8,8
2125,Supplier 2125,Hyderabad,TG,4.9,2
2126,Supplier 2126,Mumbai,MH,4.7,6
2127,Supplier 2127,Bengaluru,KA,3.9,15
2128,Supplier 2128,Delhi,DL,4.7,4
2129,Supplier 2129,Hyderabad,TG,3.7,11
2130,Supplier 2130,Bengaluru,KA,4.9,12
2131,Supplier 2131,Chennai,TN,4.7,7
2132,Supplier 2132,Hyderabad,TG,4.5,2
2133,Supplier 2133,Hyderabad,TG,4.8,6
2134,Supplier 2134,Delhi,DL,3.2,2
2135,Supplier 2135,Delhi,DL,3.5,11
2136,Supplier 2136,Mumbai,MH,4.3,2
2137,Supplier 2137,Bengaluru,KA,3.7,4
2138,Supplier 2138,Bengaluru,KA,4.4,12
2139,Supplier 2139,Chennai,TN,3.1,8
2140,Supplier 2140,Delhi,DL,4.5,11
2141,Supplier 2141,Delhi,DL,4.6,2
2142,Supplier 2142,Mumbai,MH,3.2,5
2143,Supplier 2143,Chennai,TN,4.3,8
2144,Supplier 2144,Delhi,DL,3.3,4
2145,Supplier 2145,Delhi,DL,3.5,11
2146,Supplier 2146,Ahmedabad,GJ,4.1,3
2147,Supplier 2147,Mumbai,MH,4.9,3
2148,Supplier 2148,Indore,MP,4.4,15
2149,Supplier 2149,Bengaluru,KA,4.9,14
2150,Supplier 2150,Bengaluru,KA,3.4,10
2151,Supplier 2151,Mumbai,MH,4.7,8
2152,Supplier 2152,Indore,MP,4.9,14
2153,Supplier 2153,Mumbai,MH,4.6,12
2154,Supplier 2154,Ahmedabad,GJ,4.2,10
