ProductID,ProductName,Category,Brand,UnitPrice,ReorderLevel
4533,Electronics Product 4533,Electronics,Lenovo,1118.33,156
4534,Grocery Product 4534,Grocery,Lenovo,1926.56,141
4535,Furniture Product 4535,Furniture,Lenovo,1997.34,184
4536,Clothing Product 4536,Clothing,Philips,14.54,164
4537,Grocery Product 4537,Grocery,Philips,1761.21,185
4538,Grocery Product 4538,Grocery,Nike,279.72,125
4539,Furniture Product 4539,Furniture,Nike,1818.41,23
4540,Furniture Product 4540,Furniture,Philips,50.09,158
4541,Electronics Product 4541,Electronics,LG,770.98,34
4542,Home Appliances Product 4542,Home Appliances,Samsung,19.54,125
4543,Sports Product 4543,Sports,Lenovo,101.06,152
4544,Clothing Product 4544,Clothing,Dell,1563.74,153
4545,Sports Product 4545,Sports,Nike,446.76,173
4546,Home Appliances Product 4546,Home Appliances,Philips,509.01,191
4547,Grocery Product 4547,Grocery,Lenovo,1552.76,50
4548,Furniture Product 4548,Furniture,Samsung,927.32,100
4549,Sports Product 4549,Sports,Philips,653.69,147
4550,Electronics Product 4550,Electronics,Dell,1687.19,111
4551,Furniture Product 4551,Furniture,LG,1120.33,103
4552,Home Appliances Product 4552,Home Appliances,Samsung,450.39,66
4553,Home Appliances Product 4553,Home Appliances,Philips,1603.91,90
4554,Home Appliances Product 4554,Home Appliances,Sony,1186.01,155
4555,Office Supplies Product 4555,Office Supplies,HP,1498.07,184
4556,Grocery Product 4556,Grocery,HP,1701.93,192
4557,Furniture Product 4557,Furniture,Lenovo,1426.97,62
4558,Home Appliances Product 4558,Home Appliances,Adidas,1928.82,115
4559,Office Supplies Product 4559,Office Supplies,LG,683.93,27
4560,Home Appliances Product 4560,Home Appliances,LG,1010.38,191
4561,Grocery Product 4561,Grocery,Nike,1020.59,143
4562,Sports Product 4562,Sports,Sony,1137.66,105
4563,Electronics Product 4563,Electronics,LG,1955.51,96
4564,Home Appliances Product 4564,Home Appliances,HP,823.47,28
4565,Office Supplies Product 4565,Office Supplies,Samsung,481.67,133
4566,Sports Product 4566,Sports,Dell,891.75,129
4567,Home Appliances Product 4567,Home Appliances,Samsung,1081.72,147
4568,Clothing Product 4568,Clothing,LG,271.26,86
4569,Home Appliances Product 4569,Home Appliances,Nike,548.15,102
4570,Sports Product 4570,Sports,Adidas,1085.48,152
4571,Home Appliances Product 4571,Home Appliances,LG,1820.64,193
4572,Furniture Product 4572,Furniture,Adidas,34.15,89
4573,Grocery Product 4573,Grocery,Dell,1997.55,65
4574,Clothing Product 4574,Clothing,Adidas,152.22,114
4575,Furniture Product 4575,Furniture,Samsung,1070.42,30
4576,Home Appliances Product 4576,Home Appliances,Adidas,1628.22,72
4577,Office Supplies Product 4577,Office Supplies,Lenovo,69.83,87
4578,Grocery Product 4578,Grocery,Nike,1944.46,164
4579,Furniture Product 4579,Furniture,Ikea,1933.55,194
4580,Clothing Product 4580,Clothing,Nike,1966.27,71
4581,Grocery Product 4581,Grocery,Lenovo,1697.59,29
4582,Office Supplies Product 4582,Office Supplies,Samsung,970.78,120
4583,Office Supplies Product 4583,Office Supplies,Philips,1197.55,129
4584,Sports Product 4584,Sports,Ikea,850.55,158
4585,Furniture Product 4585,Furniture,Philips,1446.49,56
4586,Clothing Product 4586,Clothing,Philips,1560.69,119
4587,Sports Product 4587,Sports,Dell,215.77,168
4588,Home Appliances Product 4588,Home Appliances,Sony,226.79,70
4589,Sports Product 4589,Sports,Dell,1654.6,70
4590,Office Supplies Product 4590,Office Supplies,Samsung,1441.0,95
4591,Sports Product 4591,Sports,Sony,1242.45,73
4592,Home Appliances Product 4592,Home Appliances,LG,1563.83,66
4593,Office Supplies Product 4593,Office Supplies,Nike,1988.48,143
4594,Home Appliances Product 4594,Home Appliances,Ikea,1835.0,169
4595,Clothing Product 4595,Clothing,LG,926.56,128
4596,Home Appliances Product 4596,Home Appliances,HP,930.53,185
4597,Furniture Product 4597,Furniture,Lenovo,1828.79,99
4598,Grocery Product 4598,Grocery,Sony,1756.1,26
4599,Grocery Product 4599,Grocery,Adidas,410.81,141
4600,Electronics Product 4600,Electronics,Adidas,1125.08,71
4601,Clothing Product 4601,Clothing,Sony,1734.33,175
4602,Grocery Product 4602,Grocery,Philips,743.91,54
4603,Office Supplies Product 4603,Office Supplies,LG,1564.71,146
4604,Clothing Product 4604,Clothing,Lenovo,1962.92,76
4605,Furniture Product 4605,Furniture,Adidas,1917.47,61
4606,Home Appliances Product 4606,Home Appliances,Ikea,1119.39,43
4607,Electronics Product 4607,Electronics,Lenovo,253.93,95
4608,Grocery Product 4608,Grocery,Dell,687.55,174
4609,Sports Product 4609,Sports,Lenovo,583.39,85
4610,Sports Product 4610,Sports,Lenovo,1443.67,83
4611,Furniture Product 4611,Furniture,Ikea,389.87,117
4612,Clothing Product 4612,Clothing,Dell,457.32,31
4613,Office Supplies Product 4613,Office Supplies,Adidas,459.69,49
4614,Office Supplies Product 4614,Office Supplies,Ikea,1620.55,130
4615,Grocery Product 4615,Grocery,LG,275.82,100
4616,Grocery Product 4616,Grocery,Philips,1481.35,118
4617,Electronics Product 4617,Electronics,Nike,1267.69,111
4618,Grocery Product 4618,Grocery,Sony,1701.23,187
4619,Furniture Product 4619,Furniture,Ikea,321.96,151
4620,Grocery Product 4620,Grocery,LG,1779.61,49
4621,Office Supplies Product 4621,Office Supplies,HP,72.52,113
4622,Clothing Product 4622,Clothing,Philips,814.29,93
4623,Clothing Product 4623,Clothing,Samsung,1347.47,136
4624,Sports Product 4624,Sports,LG,1364.8,77
4625,Furniture Product 4625,Furniture,Philips,695.9,105
4626,Grocery Product 4626,Grocery,Lenovo,300.26,144
4627,Office Supplies Product 4627,Office Supplies,Ikea,1261.58,71
4628,Electronics Product 4628,Electronics,Dell,35.55,130
4629,Sports Product 4629,Sports,Nike,1321.49,188
4630,Furniture Product 4630,Furniture,Adidas,429.16,54
4631,Grocery Product 4631,Grocery,Sony,580.4,154
4632,Electronics Product 4632,Electronics,Sony,255.87,29
4633,Clothing Product 4633,Clothing,Dell,1217.0,35
4634,Sports Product 4634,Sports,Sony,352.65,104
4635,Grocery Product 4635,Grocery,HP,1896.52,71
4636,Electronics Product 4636,Electronics,LG,1905.6,161
4637,Electronics Product 4637,Electronics,Ikea,97.61,44
4638,Sports Product 4638,Sports,Nike,718.77,137
4639,Home Appliances Product 4639,Home Appliances,LG,1460.12,45
4640,Grocery Product 4640,Grocery,HP,871.01,165
4641,Clothing Product 4641,Clothing,LG,689.38,51
4642,Grocery Product 4642,Grocery,Samsung,1256.54,153
4643,Sports Product 4643,Sports,Samsung,1509.52,133
4644,Electronics Product 4644,Electronics,Sony,836.67,198
4645,Electronics Product 4645,Electronics,Lenovo,1841.87,162
4646,Clothing Product 4646,Clothing,Ikea,981.38,166
4647,Clothing Product 4647,Clothing,Ikea,242.22,193
4648,Home Appliances Product 4648,Home Appliances,Sony,611.55,148
4649,Grocery Product 4649,Grocery,Dell,83.66,186
4650,Home Appliances Product 4650,Home Appliances,Ikea,322.92,77
4651,Sports Product 4651,Sports,Ikea,1769.91,70
4652,Electronics Product 4652,Electronics,Sony,1832.84,183
4653,Grocery Product 4653,Grocery,LG,1438.68,137
4654,Office Supplies Product 4654,Office Supplies,HP,581.29,133
4655,Sports Product 4655,Sports,Dell,870.17,125
4656,Sports Product 4656,Sports,Philips,718.29,141
4657,Sports Product 4657,Sports,Philips,319.48,171
4658,Clothing Product 4658,Clothing,Sony,1973.8,27
4659,Sports Product 4659,Sports,HP,652.98,64
4660,Sports Product 4660,Sports,Philips,1311.15,197
4661,Clothing Product 4661,Clothing,Dell,1721.79,85
4662,Furniture Product 4662,Furniture,LG,16.37,180
4663,Furniture Product 4663,Furniture,Lenovo,1589.55,191
4664,Sports Product 4664,Sports,LG,403.79,147
4665,Clothing Product 4665,Clothing,Samsung,1322.56,20
4666,Grocery Product 4666,Grocery,Philips,1264.06,108
4667,Clothing Product 4667,Clothing,HP,73.18,158
4668,Home Appliances Product 4668,Home Appliances,Ikea,428.58,39
4669,Office Supplies Product 4669,Office Supplies,Nike,233.03,130
4670,Home Appliances Product 4670,Home Appliances,Samsung,1912.27,64
4671,Furniture Product 4671,Furniture,Ikea,564.94,50
4672,Clothing Product 4672,Clothing,Philips,658.81,164
4673,Grocery Product 4673,Grocery,Philips,327.45,130
4674,Grocery Product 4674,Grocery,Ikea,242.09,180
4675,Grocery Product 4675,Grocery,Adidas,1480.12,29
4676,Furniture Product 4676,Furniture,Nike,529.12,49
4677,Furniture Product 4677,Furniture,LG,1912.17,38
4678,Grocery Product 4678,Grocery,Philips,647.37,52
4679,Grocery Product 4679,Grocery,Lenovo,1517.63,41
4680,Grocery Product 4680,Grocery,Dell,596.99,124
4681,Sports Product 4681,Sports,HP,944.91,142
4682,Electronics Product 4682,Electronics,Lenovo,987.55,29
4683,Office Supplies Product 4683,Office Supplies,Lenovo,683.27,146
4684,Office Supplies Product 4684,Office Supplies,Dell,1394.89,171
4685,Clothing Product 4685,Clothing,Philips,1022.39,100
4686,Sports Product 4686,Sports,HP,450.25,101
4687,Sports Product 4687,Sports,Lenovo,835.01,65
4688,Electronics Product 4688,Electronics,Lenovo,1802.38,185
4689,Electronics Product 4689,Electronics,Adidas,1897.92,55
4690,Office Supplies Product 4690,Office Supplies,Adidas,1811.43,117
4691,Electronics Product 4691,Electronics,Sony,1410.4,30
4692,Grocery Product 4692,Grocery,Samsung,1987.34,193
4693,Grocery Product 4693,Grocery,Ikea,652.91,121
4694,Grocery Product 4694,Grocery,LG,1677.95,65
4695,Sports Product 4695,Sports,Sony,1058.89,73
4696,Grocery Product 4696,Grocery,Ikea,1067.85,126
4697,Furniture Product 4697,Furniture,Ikea,303.74,24
4698,Clothing Product 4698,Clothing,LG,1370.21,41
4699,Home Appliances Product 4699,Home Appliances,Adidas,1120.0,144
4700,Electronics Product 4700,Electronics,Lenovo,727.21,137
4701,Sports Product 4701,Sports,Dell,175.59,107
4702,Sports Product 4702,Sports,Dell,1129.57,134
4703,Office Supplies Product 4703,Office Supplies,Dell,1225.36,115
4704,Home Appliances Product 4704,Home Appliances,Philips,90.49,103
4705,Home Appliances Product 4705,Home Appliances,Lenovo,75.34,141
4706,Sports Product 4706,Sports,LG,1518.85,36
4707,Home Appliances Product 4707,Home Appliances,HP,1307.03,86
4708,Home Appliances Product 4708,Home Appliances,Dell,1823.01,75
4709,Grocery Product 4709,Grocery,Samsung,1040.43,125
4710,Electronics Product 4710,Electronics,Samsung,955.54,54
4711,Grocery Product 4711,Grocery,LG,1706.34,74
4712,Clothing Product 4712,Clothing,Lenovo,565.02,194
4713,Office Supplies Product 4713,Office Supplies,Philips,1954.74,195
4714,Grocery Product 4714,Grocery,Sony,487.48,144
4715,Furniture Product 4715,Furniture,Sony,1235.27,180
4716,Furniture Product 4716,Furniture,Sony,1846.07,188
4717,Clothing Product 4717,Clothing,Sony,1120.21,44
4718,Office Supplies Product 4718,Office Supplies,Adidas,804.63,31
4719,Sports Product 4719,Sports,HP,1708.72,58
4720,Furniture Product 4720,Furniture,Nike,967.89,127
4721,Electronics Product 4721,Electronics,Ikea,529.99,112
4722,Sports Product 4722,Sports,Samsung,260.86,109
4723,Electronics Product 4723,Electronics,HP,665.03,36
4724,Grocery Product 4724,Grocery,Sony,1456.8,114
4725,Clothing Product 4725,Clothing,Sony,1300.8,160
4726,Electronics Product 4726,Electronics,Philips,295.01,122
4727,Home Appliances Product 4727,Home Appliances,Adidas,120.64,177
4728,Furniture Product 4728,Furniture,LG,1993.97,63
4729,Electronics Product 4729,Electronics,HP,546.74,74
4730,Clothing Product 4730,Clothing,LG,1458.46,91
4731,Grocery Product 4731,Grocery,Adidas,841.31,57
4732,Office Supplies Product 4732,Office Supplies,Sony,537.01,89
4733,Grocery Product 4733,Grocery,Lenovo,335.01,196
4734,Office Supplies Product 4734,Office Supplies,Ikea,1145.84,141
4735,Clothing Product 4735,Clothing,Dell,266.71,193
4736,Sports Product 4736,Sports,HP,1689.64,101
4737,Office Supplies Product 4737,Office Supplies,Samsung,445.08,142
4738,Sports Product 4738,Sports,Adidas,1303.5,87
4739,Home Appliances Product 4739,Home Appliances,Sony,1504.61,194
4740,Office Supplies Product 4740,Office Supplies,Adidas,1527.33,155
4741,Sports Product 4741,Sports,Dell,646.15,57
4742,Sports Product 4742,Sports,HP,335.62,95
4743,Office Supplies Product 4743,Office Supplies,Lenovo,1992.98,103
4744,Office Supplies Product 4744,Office Supplies,Lenovo,1972.74,155
4745,Sports Product 4745,Sports,Philips,984.67,101
4746,Furniture Product 4746,Furniture,Dell,1268.51,163
4747,Home Appliances Product 4747,Home Appliances,Ikea,71.79,142
4748,Grocery Product 4748,Grocery,LG,1992.76,69
4749,Electronics Product 4749,Electronics,Philips,716.87,101
4750,Home Appliances Product 4750,Home Appliances,LG,879.79,29
4751,Grocery Product 4751,Grocery,LG,1156.9,23
4752,Sports Product 4752,Sports,Nike,1940.08,84
4753,Electronics Product 4753,Electronics,Samsung,1233.88,121
4754,Grocery Product 4754,Grocery,Nike,1209.61,63
4755,Home Appliances Product 4755,Home Appliances,Ikea,137.94,51
4756,Sports Product 4756,Sports,Ikea,844.48,29
4757,Clothing Product 4757,Clothing,HP,580.39,136
4758,Sports Product 4758,Sports,Ikea,694.62,147
4759,Clothing Product 4759,Clothing,Philips,175.89,43
4760,Grocery Product 4760,Grocery,Lenovo,691.76,166
4761,Clothing Product 4761,Clothing,Samsung,78.17,129
4762,Grocery Product 4762,Grocery,Nike,105.32,45
4763,Office Supplies Product 4763,Office Supplies,Lenovo,1784.42,86
4764,Furniture Product 4764,Furniture,Sony,994.24,76
4765,Grocery Product 4765,Grocery,LG,480.28,58
4766,Grocery Product 4766,Grocery,Nike,1063.07,27
4767,Sports Product 4767,Sports,Nike,1284.73,51
4768,Sports Product 4768,Sports,Philips,1371.63,164
4769,Furniture Product 4769,Furniture,HP,1002.26,32
4770,Grocery Product 4770,Grocery,Nike,561.78,181
4771,Clothing Product 4771,Clothing,LG,23.24,123
4772,Office Supplies Product 4772,Office Supplies,Sony,283.29,63
4773,Office Supplies Product 4773,Office Supplies,Philips,262.15,132
4774,Home Appliances Product 4774,Home Appliances,Nike,1276.27,130
4775,Office Supplies Product 4775,Office Supplies,Samsung,1145.37,121
4776,Home Appliances Product 4776,Home Appliances,Adidas,667.07,93
4777,Electronics Product 4777,Electronics,LG,1736.15,166
4778,Office Supplies Product 4778,Office Supplies,HP,113.63,148
4779,Sports Product 4779,Sports,Dell,809.33,25
4780,Clothing Product 4780,Clothing,Nike,363.88,114
4781,Home Appliances Product 4781,Home Appliances,Samsung,1360.15,80
4782,Clothing Product 4782,Clothing,Lenovo,133.78,85
4783,Clothing Product 4783,Clothing,Lenovo,1604.85,88
4784,Grocery Product 4784,Grocery,LG,734.96,164
4785,Clothing Product 4785,Clothing,Philips,1292.68,154
4786,Sports Product 4786,Sports,Philips,957.32,59
4787,Home Appliances Product 4787,Home Appliances,Nike,1254.57,187
4788,Clothing Product 4788,Clothing,Philips,1885.02,136
4789,Furniture Product 4789,Furniture,HP,457.49,135
4790,Electronics Product 4790,Electronics,Sony,1921.42,123
4791,Clothing Product 4791,Clothing,Philips,1331.9,120
4792,Home Appliances Product 4792,Home Appliances,Dell,815.12,36
4793,Office Supplies Product 4793,Office Supplies,HP,780.25,30
4794,Home Appliances Product 4794,Home Appliances,Dell,19.64,145
4795,Grocery Product 4795,Grocery,Dell,600.34,88
4796,Office Supplies Product 4796,Office Supplies,Philips,159.46,165
4797,Home Appliances Product 4797,Home Appliances,HP,1990.94,183
4798,Clothing Product 4798,Clothing,Samsung,1214.14,184
4799,Electronics Product 4799,Electronics,Samsung,1987.63,181
4800,Home Appliances Product 4800,Home Appliances,Ikea,1536.23,60
4801,Grocery Product 4801,Grocery,Philips,50.0,127
4802,Office Supplies Product 4802,Office Supplies,HP,884.49,23
4803,Office Supplies Product 4803,Office Supplies,Lenovo,689.66,43
4804,Furniture Product 4804,Furniture,Adidas,612.2,83
4805,Grocery Product 4805,Grocery,Adidas,339.35,33
4806,Clothing Product 4806,Clothing,Ikea,495.26,78
4807,Office Supplies Product 4807,Office Supplies,LG,637.9,139
4808,Home Appliances Product 4808,Home Appliances,Sony,768.94,26
4809,Office Supplies Product 4809,Office Supplies,Philips,792.03,179
4810,Home Appliances Product 4810,Home Appliances,Lenovo,1365.59,131
4811,Office Supplies Product 4811,Office Supplies,Lenovo,766.55,167
4812,Home Appliances Product 4812,Home Appliances,LG,696.15,156
4813,Electronics Product 4813,Electronics,Philips,347.66,46
4814,Electronics Product 4814,Electronics,Sony,612.06,178
4815,Office Supplies Product 4815,Office Supplies,Philips,557.99,166
4816,Office Supplies Product 4816,Office Supplies,Sony,1750.78,80
4817,Home Appliances Product 4817,Home Appliances,Philips,883.08,186
4818,Office Supplies Product 4818,Office Supplies,Dell,1799.33,148
4819,Sports Product 4819,Sports,LG,1902.41,33
4820,Home Appliances Product 4820,Home Appliances,Adidas,702.49,113
4821,Home Appliances Product 4821,Home Appliances,Lenovo,1973.31,25
4822,Clothing Product 4822,Clothing,Samsung,1298.21,49
4823,Office Supplies Product 4823,Office Supplies,Ikea,871.68,76
4824,Electronics Product 4824,Electronics,Dell,1480.99,112
4825,Home Appliances Product 4825,Home Appliances,Philips,814.02,191
4826,Office Supplies Product 4826,Office Supplies,Ikea,1411.48,125
4827,Furniture Product 4827,Furniture,Adidas,922.55,69
4828,Sports Product 4828,Sports,Ikea,1167.23,146
4829,Electronics Product 4829,Electronics,Ikea,702.1,64
4830,Electronics Product 4830,Electronics,Samsung,327.14,156
4831,Grocery Product 4831,Grocery,Philips,544.85,196
4832,Sports Product 4832,Sports,Dell,1138.22,41
4833,Home Appliances Product 4833,Home Appliances,Ikea,42.81,48
4834,Clothing Product 4834,Clothing,Nike,786.4,99
4835,Office Supplies Product 4835,Office Supplies,LG,371.11,118
4836,Furniture Product 4836,Furniture,Samsung,1423.59,73
4837,Office Supplies Product 4837,Office Supplies,Ikea,1349.07,41
4838,Furniture Product 4838,Furniture,Lenovo,1339.87,96
4839,Home Appliances Product 4839,Home Appliances,Ikea,1888.08,190
4840,Home Appliances Product 4840,Home Appliances,Philips,1300.49,34
4841,Clothing Product 4841,Clothing,Philips,1247.24,168
4842,Sports Product 4842,Sports,Dell,1060.67,66
4843,Clothing Product 4843,Clothing,Ikea,208.27,72
4844,Electronics Product 4844,Electronics,LG,1337.7,157
4845,Home Appliances Product 4845,Home Appliances,Lenovo,301.5,93
4846,Grocery Product 4846,Grocery,Philips,959.79,159
4847,Sports Product 4847,Sports,Sony,965.68,49
4848,Electronics Product 4848,Electronics,Philips,986.45,123
4849,Sports Product 4849,Sports,Sony,441.23,195
4850,Furniture Product 4850,Furniture,Philips,541.43,176
4851,Home Appliances Product 4851,Home Appliances,Philips,1727.27,94
4852,Office Supplies Product 4852,Office Supplies,Sony,846.75,38
4853,Clothing Product 4853,Clothing,Nike,1879.69,65
4854,Home Appliances Product 4854,Home Appliances,Lenovo,958.33,31
4855,Clothing Product 4855,Clothing,Adidas,1837.59,160
4856,Sports Product 4856,Sports,HP,105.06,182
4857,Home Appliances Product 4857,Home Appliances,Philips,50.19,30
4858,Furniture Product 4858,Furniture,Sony,1177.34,74
4859,Electronics Product 4859,Electronics,Adidas,1961.8,194
4860,Sports Product 4860,Sports,Samsung,41.49,77
4861,Sports Product 4861,Sports,Lenovo,1116.52,104
4862,Furniture Product 4862,Furniture,HP,1164.79,134
4863,Furniture Product 4863,Furniture,Nike,1178.93,33
4864,Sports Product 4864,Sports,LG,1841.96,125
4865,Clothing Product 4865,Clothing,HP,1092.88,79
4866,Grocery Product 4866,Grocery,LG,723.22,131
4867,Grocery Product 4867,Grocery,Ikea,1610.69,193
4868,Office Supplies Product 4868,Office Supplies,HP,560.62,199
4869,Sports Product 4869,Sports,LG,354.71,170
4870,Sports Product 4870,Sports,HP,1793.15,147
4871,Clothing Product 4871,Clothing,Sony,480.17,49
4872,Clothing Product 4872,Clothing,Ikea,1171.21,145
4873,Grocery Product 4873,Grocery,Lenovo,1065.89,137
4874,Sports Product 4874,Sports,LG,1375.08,58
4875,Clothing Product 4875,Clothing,Dell,64.83,109
4876,Office Supplies Product 4876,Office Supplies,Dell,1885.88,64
4877,Sports Product 4877,Sports,Dell,1610.49,84
4878,Office Supplies Product 4878,Office Supplies,Nike,316.48,90
4879,Furniture Product 4879,Furniture,Sony,988.35,177
4880,Furniture Product 4880,Furniture,HP,1754.01,75
4881,Furniture Product 4881,Furniture,Adidas,781.23,84
4882,Office Supplies Product 4882,Office Supplies,Ikea,1566.28,162
4883,Furniture Product 4883,Furniture,Adidas,1592.38,104
4884,Grocery Product 4884,Grocery,Dell,1150.09,151
4885,Home Appliances Product 4885,Home Appliances,Philips,1255.63,85
4886,Office Supplies Product 4886,Office Supplies,Lenovo,1435.43,169
4887,Electronics Product 4887,Electronics,Lenovo,540.73,163
4888,Clothing Product 4888,Clothing,Nike,557.84,78
4889,Grocery Product 4889,Grocery,Lenovo,1615.06,136
4890,Furniture Product 4890,Furniture,Nike,1123.95,71
4891,Electronics Product 4891,Electronics,Nike,1816.39,179
4892,Home Appliances Product 4892,Home Appliances,Philips,1986.48,80
4893,Clothing Product 4893,Clothing,HP,1846.33,90
4894,Home Appliances Product 4894,Home Appliances,Adidas,1499.72,69
4895,Home Appliances Product 4895,Home Appliances,Philips,1970.16,155
4896,Furniture Product 4896,Furniture,Dell,982.02,32
4897,Clothing Product 4897,Clothing,Lenovo,1191.93,143
4898,Grocery Product 4898,Grocery,Samsung,1460.48,55
4899,Furniture Product 4899,Furniture,Philips,619.78,41
4900,Office Supplies Product 4900,Office Supplies,Ikea,1684.84,109
4901,Grocery Product 4901,Grocery,Lenovo,282.03,155
4902,Home Appliances Product 4902,Home Appliances,HP,1234.86,173
4903,Furniture Product 4903,Furniture,Philips,232.64,39
4904,Grocery Product 4904,Grocery,HP,63.38,48
4905,Furniture Product 4905,Furniture,Sony,1961.31,116
4906,Electronics Product 4906,Electronics,HP,1843.05,185
4907,Home Appliances Product 4907,Home Appliances,Samsung,754.86,155
4908,Furniture Product 4908,Furniture,Lenovo,32.9,175
4909,Office Supplies Product 4909,Office Supplies,Samsung,250.61,116
4910,Sports Product 4910,Sports,Philips,1945.25,170
4911,Clothing Product 4911,Clothing,Philips,1758.56,149
4912,Home Appliances Product 4912,Home Appliances,HP,1144.25,86
4913,Electronics Product 4913,Electronics,LG,214.1,49
4914,Electronics Product 4914,Electronics,Philips,1480.73,77
4915,Home Appliances Product 4915,Home Appliances,Philips,400.75,71
4916,Home Appliances Product 4916,Home Appliances,Dell,1045.3,196
4917,Furniture Product 4917,Furniture,Ikea,830.36,49
4918,Home Appliances Product 4918,Home Appliances,Ikea,1726.18,166
4919,Sports Product 4919,Sports,Samsung,1623.8,55
4920,Home Appliances Product 4920,Home Appliances,Adidas,1844.42,39
4921,Electronics Product 4921,Electronics,Ikea,652.92,79
4922,Clothing Product 4922,Clothing,Adidas,1799.63,83
4923,Electronics Product 4923,Electronics,Samsung,550.02,120
4924,Home Appliances Product 4924,Home Appliances,Adidas,1205.32,70
4925,Grocery Product 4925,Grocery,Adidas,1313.68,101
4926,Furniture Product 4926,Furniture,HP,1611.68,44
4927,Clothing Product 4927,Clothing,HP,479.53,99
4928,Clothing Product 4928,Clothing,Samsung,517.94,48
4929,Home Appliances Product 4929,Home Appliances,Dell,610.7,109
4930,Sports Product 4930,Sports,Philips,823.16,114
4931,Electronics Product 4931,Electronics,Sony,1838.77,63
4932,Sports Product 4932,Sports,HP,926.27,158
4933,Grocery Product 4933,Grocery,Philips,1230.11,51
4934,Sports Product 4934,Sports,Nike,311.37,124
4935,Home Appliances Product 4935,Home Appliances,HP,1924.02,192
4936,Clothing Product 4936,Clothing,Sony,132.75,40
4937,Grocery Product 4937,Grocery,LG,646.23,124
4938,Furniture Product 4938,Furniture,LG,1659.5,46
4939,Office Supplies Product 4939,Office Supplies,Lenovo,145.28,196
4940,Grocery Product 4940,Grocery,LG,1678.49,193
4941,Home Appliances Product 4941,Home Appliances,Ikea,1982.21,27
4942,Home Appliances Product 4942,Home Appliances,LG,1453.37,98
4943,Office Supplies Product 4943,Office Supplies,Lenovo,495.0,195
4944,Sports Product 4944,Sports,Lenovo,420.33,175
4945,Office Supplies Product 4945,Office Supplies,HP,509.43,40
4946,Grocery Product 4946,Grocery,Sony,194.58,36
4947,Sports Product 4947,Sports,Nike,1597.71,129
4948,Sports Product 4948,Sports,Nike,1605.06,94
4949,Clothing Product 4949,Clothing,LG,1366.92,131
4950,Grocery Product 4950,Grocery,Lenovo,1255.42,169
4951,Sports Product 4951,Sports,Sony,1017.99,45
4952,Furniture Product 4952,Furniture,Lenovo,1138.93,36
4953,Office Supplies Product 4953,Office Supplies,Lenovo,1841.57,93
4954,Furniture Product 4954,Furniture,LG,1884.32,185
4955,Office Supplies Product 4955,Office Supplies,Philips,354.55,31
4956,Electronics Product 4956,Electronics,Sony,723.85,63
4957,Electronics Product 4957,Electronics,Samsung,965.69,113
4958,Electronics Product 4958,Electronics,LG,403.47,34
4959,Grocery Product 4959,Grocery,Nike,90.8,105
4960,Sports Product 4960,Sports,HP,1290.28,83
4961,Electronics Product 4961,Electronics,Nike,699.58,180
4962,Clothing Product 4962,Clothing,Nike,1785.47,86
4963,Clothing Product 4963,Clothing,Samsung,283.64,100
4964,Office Supplies Product 4964,Office Supplies,Adidas,1155.05,158
4965,Furniture Product 4965,Furniture,Samsung,1176.17,147
4966,Home Appliances Product 4966,Home Appliances,LG,480.52,194
4967,Home Appliances Product 4967,Home Appliances,Adidas,1677.31,135
4968,Grocery Product 4968,Grocery,Dell,1589.26,198
4969,Furniture Product 4969,Furniture,Philips,1291.65,55
4970,Electronics Product 4970,Electronics,Lenovo,1705.84,47
4971,Electronics Product 4971,Electronics,LG,725.49,109
4972,Clothing Product 4972,Clothing,LG,1452.21,126
4973,Sports Product 4973,Sports,Ikea,1947.4,144
4974,Sports Product 4974,Sports,Lenovo,1851.54,126
4975,Office Supplies Product 4975,Office Supplies,LG,1808.49,91
4976,Grocery Product 4976,Grocery,Philips,1102.49,152
4977,Office Supplies Product 4977,Office Supplies,Lenovo,1698.26,35
4978,Clothing Product 4978,Clothing,Dell,1097.6,60
4979,Sports Product 4979,Sports,Adidas,1405.79,50
4980,Home Appliances Product 4980,Home Appliances,Philips,1504.12,196
4981,Home Appliances Product 4981,Home Appliances,Dell,1735.93,171
4982,Clothing Product 4982,Clothing,LG,1967.56,34
4983,Furniture Product 4983,Furniture,Adidas,524.0,166
4984,Grocery Product 4984,Grocery,Adidas,61.63,55
4985,Electronics Product 4985,Electronics,HP,1226.64,164
4986,Sports Product 4986,Sports,Adidas,765.24,109
4987,Office Supplies Product 4987,Office Supplies,Dell,297.56,195
4988,Grocery Product 4988,Grocery,Sony,1208.74,179
4989,Furniture Product 4989,Furniture,Philips,323.08,57
4990,Office Supplies Product 4990,Office Supplies,Samsung,1419.23,112
4991,Home Appliances Product 4991,Home Appliances,HP,1171.31,113
4992,Furniture Product 4992,Furniture,Samsung,1785.57,153
4993,Clothing Product 4993,Clothing,Lenovo,1544.6,43
4994,Sports Product 4994,Sports,Dell,690.56,123
4995,Electronics Product 4995,Electronics,HP,1535.5,46
4996,Office Supplies Product 4996,Office Supplies,LG,1323.56,133
4997,Clothing Product 4997,Clothing,Philips,1174.43,71
4998,Grocery Product 4998,Grocery,Samsung,1985.54,198
4999,Grocery Product 4999,Grocery,Philips,1144.88,178
5000,Grocery Product 5000,Grocery,Philips,1197.77,169
5001,Clothing Product 5001,Clothing,Samsung,1296.71,147
5002,Home Appliances Product 5002,Home Appliances,Adidas,1159.55,97
